   R/R_sun      m/M_sun       T         Li    Be 
 7.24088e-01 9.90308e-01 1.38678e+06  2.595  1.440  
 7.25266e-01 9.90486e-01 1.37422e+06  2.595  1.440  
 7.26437e-01 9.90660e-01 1.36177e+06  2.595  1.440  
 7.27601e-01 9.90832e-01 1.34944e+06  2.595  1.440  
 7.28758e-01 9.91001e-01 1.33722e+06  2.595  1.440  
 7.29908e-01 9.91167e-01 1.32511e+06  2.595  1.440  
 7.31051e-01 9.91330e-01 1.31311e+06  2.595  1.440  
 7.32186e-01 9.91490e-01 1.30122e+06  2.595  1.440  
 7.33315e-01 9.91648e-01 1.28943e+06  2.595  1.440  
 7.34436e-01 9.91803e-01 1.27776e+06  2.595  1.440  
 7.35550e-01 9.91956e-01 1.26618e+06  2.595  1.440  
 7.36658e-01 9.92106e-01 1.25472e+06  2.595  1.440  
 7.37758e-01 9.92253e-01 1.24336e+06  2.595  1.440  
 7.38852e-01 9.92398e-01 1.23210e+06  2.595  1.440  
 7.39938e-01 9.92540e-01 1.22094e+06  2.595  1.440  
 7.41018e-01 9.92680e-01 1.20988e+06  2.595  1.440  
 7.42091e-01 9.92818e-01 1.19893e+06  2.595  1.440  
 7.43156e-01 9.92953e-01 1.18807e+06  2.595  1.440  
 7.44215e-01 9.93086e-01 1.17731e+06  2.595  1.440  
 7.45267e-01 9.93216e-01 1.16665e+06  2.595  1.440  
 7.46313e-01 9.93345e-01 1.15608e+06  2.595  1.440  
 7.47351e-01 9.93471e-01 1.14562e+06  2.595  1.440  
 7.48383e-01 9.93595e-01 1.13524e+06  2.595  1.440  
 7.49408e-01 9.93716e-01 1.12496e+06  2.595  1.440  
 7.50426e-01 9.93836e-01 1.11477e+06  2.595  1.440  
 7.51438e-01 9.93953e-01 1.10468e+06  2.595  1.440  
 7.52443e-01 9.94069e-01 1.09468e+06  2.595  1.440  
 7.53441e-01 9.94182e-01 1.08476e+06  2.595  1.440  
 7.54432e-01 9.94293e-01 1.07494e+06  2.595  1.440  
 7.55417e-01 9.94403e-01 1.06521e+06  2.595  1.440  
 7.56396e-01 9.94510e-01 1.05556e+06  2.595  1.440  
 7.57368e-01 9.94616e-01 1.04600e+06  2.595  1.440  
 7.58333e-01 9.94720e-01 1.03653e+06  2.595  1.440  
 7.59292e-01 9.94821e-01 1.02715e+06  2.595  1.440  
 7.60244e-01 9.94921e-01 1.01785e+06  2.595  1.440  
 7.61190e-01 9.95020e-01 1.00863e+06  2.595  1.440  
 7.62130e-01 9.95116e-01 9.99498e+05  2.595  1.440  
 7.63063e-01 9.95211e-01 9.90449e+05  2.595  1.440  
 7.63990e-01 9.95304e-01 9.81482e+05  2.595  1.440  
 7.64910e-01 9.95395e-01 9.72596e+05  2.595  1.440  
 7.65824e-01 9.95485e-01 9.63791e+05  2.595  1.440  
 7.66732e-01 9.95573e-01 9.55065e+05  2.595  1.440  
 7.67634e-01 9.95659e-01 9.46419e+05  2.595  1.440  
 7.68529e-01 9.95744e-01 9.37852e+05  2.595  1.440  
 7.69418e-01 9.95827e-01 9.29362e+05  2.595  1.440  
 7.70301e-01 9.95909e-01 9.20949e+05  2.595  1.440  
 7.71178e-01 9.95989e-01 9.12612e+05  2.595  1.440  
 7.72049e-01 9.96068e-01 9.04352e+05  2.595  1.440  
 7.72913e-01 9.96145e-01 8.96166e+05  2.595  1.440  
 7.73772e-01 9.96221e-01 8.88055e+05  2.595  1.440  
 7.74624e-01 9.96296e-01 8.80018e+05  2.595  1.440  
 7.75470e-01 9.96369e-01 8.72053e+05  2.595  1.440  
 7.76311e-01 9.96441e-01 8.64161e+05  2.595  1.440  
 7.77145e-01 9.96511e-01 8.56341e+05  2.595  1.440  
 7.77974e-01 9.96580e-01 8.48592e+05  2.595  1.440  
 7.78797e-01 9.96648e-01 8.40914e+05  2.595  1.440  
 7.79613e-01 9.96715e-01 8.33306e+05  2.595  1.440  
 7.80424e-01 9.96780e-01 8.25767e+05  2.595  1.440  
 7.81230e-01 9.96844e-01 8.18296e+05  2.595  1.440  
 7.82029e-01 9.96907e-01 8.10894e+05  2.595  1.440  
 7.82822e-01 9.96969e-01 8.03558e+05  2.595  1.440  
 7.83610e-01 9.97029e-01 7.96290e+05  2.595  1.440  
 7.84393e-01 9.97089e-01 7.89088e+05  2.595  1.440  
 7.85169e-01 9.97147e-01 7.81952e+05  2.595  1.440  
 7.85940e-01 9.97204e-01 7.74880e+05  2.595  1.440  
 7.86705e-01 9.97260e-01 7.67873e+05  2.595  1.440  
 7.87465e-01 9.97315e-01 7.60930e+05  2.595  1.440  
 7.88219e-01 9.97369e-01 7.54050e+05  2.595  1.440  
 7.88968e-01 9.97422e-01 7.47233e+05  2.595  1.440  
 7.89711e-01 9.97474e-01 7.40478e+05  2.595  1.440  
 7.90448e-01 9.97525e-01 7.33785e+05  2.595  1.440  
 7.91181e-01 9.97575e-01 7.27152e+05  2.595  1.440  
 7.91907e-01 9.97624e-01 7.20580e+05  2.595  1.440  
 7.92629e-01 9.97672e-01 7.14068e+05  2.595  1.440  
 7.93345e-01 9.97719e-01 7.07616e+05  2.595  1.440  
 7.94056e-01 9.97766e-01 7.01222e+05  2.595  1.440  
 7.94761e-01 9.97811e-01 6.94886e+05  2.595  1.440  
 7.95461e-01 9.97855e-01 6.88609e+05  2.595  1.440  
 7.96156e-01 9.97899e-01 6.82388e+05  2.595  1.440  
 7.96846e-01 9.97942e-01 6.76225e+05  2.595  1.440  
 7.97531e-01 9.97984e-01 6.70117e+05  2.595  1.440  
 7.98210e-01 9.98025e-01 6.64066e+05  2.595  1.440  
 7.98885e-01 9.98065e-01 6.58069e+05  2.595  1.440  
 7.99554e-01 9.98105e-01 6.52127e+05  2.595  1.440  
 8.00218e-01 9.98144e-01 6.46239e+05  2.595  1.440  
 8.00877e-01 9.98182e-01 6.40405e+05  2.595  1.440  
 8.01531e-01 9.98219e-01 6.34624e+05  2.595  1.440  
 8.02181e-01 9.98255e-01 6.28896e+05  2.595  1.440  
 8.02825e-01 9.98291e-01 6.23220e+05  2.595  1.440  
 8.03465e-01 9.98326e-01 6.17596e+05  2.595  1.440  
 8.04099e-01 9.98361e-01 6.12023e+05  2.595  1.440  
 8.04729e-01 9.98394e-01 6.06502e+05  2.595  1.440  
 8.05354e-01 9.98428e-01 6.01030e+05  2.595  1.440  
 8.05974e-01 9.98460e-01 5.95609e+05  2.595  1.440  
 8.06589e-01 9.98492e-01 5.90237e+05  2.595  1.440  
 8.07200e-01 9.98523e-01 5.84914e+05  2.595  1.440  
 8.07805e-01 9.98553e-01 5.79639e+05  2.595  1.440  
 8.08407e-01 9.98583e-01 5.74413e+05  2.595  1.440  
 8.09003e-01 9.98613e-01 5.69235e+05  2.595  1.440  
 8.09595e-01 9.98641e-01 5.64103e+05  2.595  1.440  
 8.10183e-01 9.98670e-01 5.59019e+05  2.595  1.440  
 8.10765e-01 9.98697e-01 5.53981e+05  2.595  1.440  
 8.11344e-01 9.98724e-01 5.48989e+05  2.595  1.440  
 8.11917e-01 9.98751e-01 5.44043e+05  2.595  1.440  
 8.12487e-01 9.98777e-01 5.39142e+05  2.595  1.440  
 8.13052e-01 9.98802e-01 5.34286e+05  2.595  1.440  
 8.13612e-01 9.98827e-01 5.29474e+05  2.595  1.440  
 8.14168e-01 9.98852e-01 5.24706e+05  2.595  1.440  
 8.14720e-01 9.98876e-01 5.19982e+05  2.595  1.440  
 8.15267e-01 9.98899e-01 5.15301e+05  2.595  1.440  
 8.15810e-01 9.98922e-01 5.10662e+05  2.595  1.440  
 8.16349e-01 9.98945e-01 5.06066e+05  2.595  1.440  
 8.16883e-01 9.98967e-01 5.01513e+05  2.595  1.440  
 8.17414e-01 9.98989e-01 4.97001e+05  2.595  1.440  
 8.17940e-01 9.99010e-01 4.92530e+05  2.595  1.440  
 8.18462e-01 9.99030e-01 4.88100e+05  2.595  1.440  
 8.18979e-01 9.99051e-01 4.83711e+05  2.595  1.440  
 8.19493e-01 9.99071e-01 4.79362e+05  2.595  1.440  
 8.20003e-01 9.99090e-01 4.75053e+05  2.595  1.440  
 8.20508e-01 9.99109e-01 4.70783e+05  2.595  1.440  
 8.21010e-01 9.99128e-01 4.66552e+05  2.595  1.440  
 8.21507e-01 9.99147e-01 4.62360e+05  2.595  1.440  
 8.22001e-01 9.99165e-01 4.58207e+05  2.595  1.440  
 8.22490e-01 9.99182e-01 4.54092e+05  2.595  1.440  
 8.22976e-01 9.99199e-01 4.50014e+05  2.595  1.440  
 8.23458e-01 9.99216e-01 4.45974e+05  2.595  1.440  
 8.23936e-01 9.99233e-01 4.41971e+05  2.595  1.440  
 8.24410e-01 9.99249e-01 4.38004e+05  2.595  1.440  
 8.24880e-01 9.99265e-01 4.34074e+05  2.595  1.440  
 8.25347e-01 9.99281e-01 4.30180e+05  2.595  1.440  
 8.25809e-01 9.99296e-01 4.26322e+05  2.595  1.440  
 8.26268e-01 9.99311e-01 4.22499e+05  2.595  1.440  
 8.26723e-01 9.99325e-01 4.18711e+05  2.595  1.440  
 8.27175e-01 9.99340e-01 4.14958e+05  2.595  1.440  
 8.27623e-01 9.99354e-01 4.11240e+05  2.595  1.440  
 8.28067e-01 9.99368e-01 4.07556e+05  2.595  1.440  
 8.28508e-01 9.99381e-01 4.03905e+05  2.595  1.440  
 8.28945e-01 9.99394e-01 4.00288e+05  2.595  1.440  
 8.29379e-01 9.99407e-01 3.96705e+05  2.595  1.440  
 8.29809e-01 9.99420e-01 3.93154e+05  2.595  1.440  
 8.30235e-01 9.99432e-01 3.89637e+05  2.595  1.440  
 8.30658e-01 9.99444e-01 3.86151e+05  2.595  1.440  
 8.31078e-01 9.99456e-01 3.82698e+05  2.595  1.440  
 8.31494e-01 9.99468e-01 3.79276e+05  2.595  1.440  
 8.31907e-01 9.99479e-01 3.75886e+05  2.595  1.440  
 8.32316e-01 9.99490e-01 3.72527e+05  2.595  1.440  
 8.32722e-01 9.99501e-01 3.69199e+05  2.595  1.440  
 8.33125e-01 9.99512e-01 3.65901e+05  2.595  1.440  
 8.33524e-01 9.99522e-01 3.62634e+05  2.595  1.440  
 8.33920e-01 9.99533e-01 3.59397e+05  2.595  1.440  
 8.34313e-01 9.99543e-01 3.56190e+05  2.595  1.440  
 8.34703e-01 9.99552e-01 3.53012e+05  2.595  1.440  
 8.35089e-01 9.99562e-01 3.49864e+05  2.595  1.440  
 8.35472e-01 9.99571e-01 3.46745e+05  2.595  1.440  
 8.35852e-01 9.99581e-01 3.43655e+05  2.595  1.440  
 8.36229e-01 9.99590e-01 3.40593e+05  2.595  1.440  
 8.36603e-01 9.99598e-01 3.37560e+05  2.595  1.440  
 8.36973e-01 9.99607e-01 3.34555e+05  2.595  1.440  
 8.37341e-01 9.99616e-01 3.31578e+05  2.595  1.440  
 8.37706e-01 9.99624e-01 3.28628e+05  2.595  1.440  
 8.38067e-01 9.99632e-01 3.25705e+05  2.595  1.440  
 8.38426e-01 9.99640e-01 3.22810e+05  2.595  1.440  
 8.38781e-01 9.99648e-01 3.19941e+05  2.595  1.440  
 8.39134e-01 9.99655e-01 3.17098e+05  2.595  1.440  
 8.39483e-01 9.99663e-01 3.14283e+05  2.595  1.440  
 8.39830e-01 9.99670e-01 3.11493e+05  2.595  1.440  
 8.40174e-01 9.99677e-01 3.08729e+05  2.595  1.440  
 8.40515e-01 9.99684e-01 3.05990e+05  2.595  1.440  
 8.40853e-01 9.99691e-01 3.03277e+05  2.595  1.440  
 8.41188e-01 9.99698e-01 3.00589e+05  2.595  1.440  
 8.41521e-01 9.99704e-01 2.97926e+05  2.595  1.440  
 8.41851e-01 9.99711e-01 2.95288e+05  2.595  1.440  
 8.42178e-01 9.99717e-01 2.92674e+05  2.595  1.440  
 8.42502e-01 9.99723e-01 2.90084e+05  2.595  1.440  
 8.42823e-01 9.99729e-01 2.87517e+05  2.595  1.440  
 8.43142e-01 9.99735e-01 2.84975e+05  2.595  1.440  
 8.43458e-01 9.99741e-01 2.82456e+05  2.595  1.440  
 8.43772e-01 9.99746e-01 2.79960e+05  2.595  1.440  
 8.44083e-01 9.99752e-01 2.77487e+05  2.595  1.440  
 8.44391e-01 9.99757e-01 2.75037e+05  2.595  1.440  
 8.44697e-01 9.99762e-01 2.72610e+05  2.595  1.440  
 8.45000e-01 9.99768e-01 2.70206e+05  2.595  1.440  
 8.45300e-01 9.99773e-01 2.67824e+05  2.595  1.440  
 8.45598e-01 9.99778e-01 2.65465e+05  2.595  1.440  
 8.45894e-01 9.99782e-01 2.63129e+05  2.595  1.440  
 8.46186e-01 9.99787e-01 2.60814e+05  2.595  1.440  
 8.46477e-01 9.99792e-01 2.58521e+05  2.595  1.440  
 8.46765e-01 9.99796e-01 2.56250e+05  2.595  1.440  
 8.47051e-01 9.99801e-01 2.54001e+05  2.595  1.440  
 8.47334e-01 9.99805e-01 2.51773e+05  2.595  1.440  
 8.47615e-01 9.99809e-01 2.49566e+05  2.595  1.440  
 8.47893e-01 9.99814e-01 2.47379e+05  2.595  1.440  
 8.48169e-01 9.99818e-01 2.45214e+05  2.595  1.440  
 8.48443e-01 9.99822e-01 2.43068e+05  2.595  1.440  
 8.48715e-01 9.99826e-01 2.40943e+05  2.595  1.440  
 8.48984e-01 9.99829e-01 2.38838e+05  2.595  1.440  
 8.49251e-01 9.99833e-01 2.36753e+05  2.595  1.440  
 8.49515e-01 9.99837e-01 2.34687e+05  2.595  1.440  
 8.49777e-01 9.99840e-01 2.32642e+05  2.595  1.440  
 8.50038e-01 9.99844e-01 2.30615e+05  2.595  1.440  
 8.50295e-01 9.99847e-01 2.28608e+05  2.595  1.440  
 8.50551e-01 9.99851e-01 2.26620e+05  2.595  1.440  
 8.50805e-01 9.99854e-01 2.24650e+05  2.595  1.440  
 8.51056e-01 9.99857e-01 2.22700e+05  2.595  1.440  
 8.51306e-01 9.99860e-01 2.20768e+05  2.595  1.440  
 8.51553e-01 9.99863e-01 2.18854e+05  2.595  1.440  
 8.51798e-01 9.99866e-01 2.16959e+05  2.595  1.440  
 8.52041e-01 9.99869e-01 2.15082e+05  2.595  1.440  
 8.52282e-01 9.99872e-01 2.13223e+05  2.595  1.440  
 8.52521e-01 9.99875e-01 2.11381e+05  2.595  1.440  
 8.52758e-01 9.99878e-01 2.09558e+05  2.595  1.440  
 8.52993e-01 9.99880e-01 2.07752e+05  2.595  1.440  
 8.53225e-01 9.99883e-01 2.05963e+05  2.595  1.440  
 8.53456e-01 9.99886e-01 2.04191e+05  2.595  1.440  
 8.53685e-01 9.99888e-01 2.02436e+05  2.595  1.440  
 8.53912e-01 9.99891e-01 2.00699e+05  2.595  1.440  
 8.54137e-01 9.99893e-01 1.98978e+05  2.595  1.440  
 8.54360e-01 9.99895e-01 1.97274e+05  2.595  1.440  
 8.54582e-01 9.99898e-01 1.95586e+05  2.595  1.440  
 8.54801e-01 9.99900e-01 1.93914e+05  2.595  1.440  
 8.55019e-01 9.99902e-01 1.92259e+05  2.595  1.440  
 8.55234e-01 9.99904e-01 1.90620e+05  2.595  1.440  
 8.55448e-01 9.99906e-01 1.88997e+05  2.595  1.440  
 8.55660e-01 9.99908e-01 1.87390e+05  2.595  1.440  
 8.55870e-01 9.99910e-01 1.85798e+05  2.595  1.440  
 8.56079e-01 9.99912e-01 1.84222e+05  2.595  1.440  
 8.56286e-01 9.99914e-01 1.82662e+05  2.595  1.440  
 8.56491e-01 9.99916e-01 1.81116e+05  2.595  1.440  
 8.56694e-01 9.99918e-01 1.79586e+05  2.595  1.440  
 8.56895e-01 9.99920e-01 1.78071e+05  2.595  1.440  
 8.57095e-01 9.99922e-01 1.76570e+05  2.595  1.440  
 8.57293e-01 9.99923e-01 1.75085e+05  2.595  1.440  
 8.57490e-01 9.99925e-01 1.73614e+05  2.595  1.440  
 8.57684e-01 9.99927e-01 1.72157e+05  2.595  1.440  
 8.57878e-01 9.99928e-01 1.70715e+05  2.595  1.440  
 8.58069e-01 9.99930e-01 1.69287e+05  2.595  1.440  
 8.58259e-01 9.99931e-01 1.67873e+05  2.595  1.440  
 8.58447e-01 9.99933e-01 1.66473e+05  2.595  1.440  
 8.58634e-01 9.99934e-01 1.65087e+05  2.595  1.440  
 8.58819e-01 9.99936e-01 1.63714e+05  2.595  1.440  
 8.59003e-01 9.99937e-01 1.62355e+05  2.595  1.440  
 8.59185e-01 9.99939e-01 1.61010e+05  2.595  1.440  
 8.59365e-01 9.99940e-01 1.59678e+05  2.595  1.440  
 8.59544e-01 9.99941e-01 1.58359e+05  2.595  1.440  
 8.59722e-01 9.99943e-01 1.57053e+05  2.595  1.440  
 8.59898e-01 9.99944e-01 1.55760e+05  2.595  1.440  
 8.60072e-01 9.99945e-01 1.54480e+05  2.595  1.440  
 8.60245e-01 9.99946e-01 1.53212e+05  2.595  1.440  
 8.60417e-01 9.99948e-01 1.51957e+05  2.595  1.440  
 8.60587e-01 9.99949e-01 1.50714e+05  2.595  1.440  
 8.60756e-01 9.99950e-01 1.49484e+05  2.595  1.440  
 8.60923e-01 9.99951e-01 1.48265e+05  2.595  1.440  
 8.61089e-01 9.99952e-01 1.47059e+05  2.595  1.440  
 8.61254e-01 9.99953e-01 1.45864e+05  2.595  1.440  
 8.61417e-01 9.99954e-01 1.44682e+05  2.595  1.440  
 8.61579e-01 9.99955e-01 1.43510e+05  2.595  1.440  
 8.61739e-01 9.99956e-01 1.42351e+05  2.595  1.440  
 8.61899e-01 9.99957e-01 1.41202e+05  2.595  1.440  
 8.62057e-01 9.99958e-01 1.40065e+05  2.595  1.440  
 8.62213e-01 9.99959e-01 1.38939e+05  2.595  1.440  
 8.62368e-01 9.99960e-01 1.37824e+05  2.595  1.440  
 8.62522e-01 9.99961e-01 1.36719e+05  2.595  1.440  
 8.62675e-01 9.99962e-01 1.35626e+05  2.595  1.440  
 8.62826e-01 9.99963e-01 1.34542e+05  2.595  1.440  
 8.62977e-01 9.99963e-01 1.33470e+05  2.595  1.440  
 8.63126e-01 9.99964e-01 1.32407e+05  2.595  1.440  
 8.63273e-01 9.99965e-01 1.31355e+05  2.595  1.440  
 8.63420e-01 9.99966e-01 1.30312e+05  2.595  1.440  
 8.63565e-01 9.99967e-01 1.29280e+05  2.595  1.440  
 8.63709e-01 9.99967e-01 1.28257e+05  2.595  1.440  
 8.63852e-01 9.99968e-01 1.27243e+05  2.595  1.440  
 8.63994e-01 9.99969e-01 1.26239e+05  2.595  1.440  
 8.64135e-01 9.99969e-01 1.25245e+05  2.595  1.440  
 8.64274e-01 9.99970e-01 1.24259e+05  2.595  1.440  
 8.64412e-01 9.99971e-01 1.23283e+05  2.595  1.440  
 8.64549e-01 9.99971e-01 1.22315e+05  2.595  1.440  
 8.64686e-01 9.99972e-01 1.21357e+05  2.595  1.440  
 8.64820e-01 9.99973e-01 1.20407e+05  2.595  1.440  
 8.64954e-01 9.99973e-01 1.19465e+05  2.595  1.440  
 8.65087e-01 9.99974e-01 1.18532e+05  2.595  1.440  
 8.65219e-01 9.99975e-01 1.17607e+05  2.595  1.440  
 8.65349e-01 9.99975e-01 1.16690e+05  2.595  1.440  
 8.65479e-01 9.99976e-01 1.15781e+05  2.595  1.440  
 8.65607e-01 9.99976e-01 1.14881e+05  2.595  1.440  
 8.65735e-01 9.99977e-01 1.13987e+05  2.595  1.440  
 8.65861e-01 9.99977e-01 1.13102e+05  2.595  1.440  
 8.65987e-01 9.99978e-01 1.12224e+05  2.595  1.440  
 8.66111e-01 9.99978e-01 1.11353e+05  2.595  1.440  
 8.66234e-01 9.99979e-01 1.10490e+05  2.595  1.440  
 8.66357e-01 9.99979e-01 1.09634e+05  2.595  1.440  
 8.66478e-01 9.99980e-01 1.08784e+05  2.595  1.440  
 8.66599e-01 9.99980e-01 1.07942e+05  2.595  1.440  
 8.66718e-01 9.99981e-01 1.07107e+05  2.595  1.440  
 8.66836e-01 9.99981e-01 1.06278e+05  2.595  1.440  
 8.66954e-01 9.99981e-01 1.05456e+05  2.595  1.440  
 8.67070e-01 9.99982e-01 1.04640e+05  2.595  1.440  
 8.67186e-01 9.99982e-01 1.03831e+05  2.595  1.440  
 8.67301e-01 9.99983e-01 1.03028e+05  2.595  1.440  
 8.67414e-01 9.99983e-01 1.02231e+05  2.595  1.440  
 8.67527e-01 9.99983e-01 1.01440e+05  2.595  1.440  
 8.67639e-01 9.99984e-01 1.00656e+05  2.595  1.440  
 8.67750e-01 9.99984e-01 9.98767e+04  2.595  1.440  
 8.67860e-01 9.99985e-01 9.91037e+04  2.595  1.440  
 8.67969e-01 9.99985e-01 9.83366e+04  2.595  1.440  
 8.68077e-01 9.99985e-01 9.75751e+04  2.595  1.440  
 8.68185e-01 9.99986e-01 9.68191e+04  2.595  1.440  
 8.68291e-01 9.99986e-01 9.60688e+04  2.595  1.440  
 8.68397e-01 9.99986e-01 9.53239e+04  2.595  1.440  
 8.68502e-01 9.99986e-01 9.45844e+04  2.595  1.440  
 8.68606e-01 9.99987e-01 9.38503e+04  2.595  1.440  
 8.68709e-01 9.99987e-01 9.31215e+04  2.595  1.440  
 8.68811e-01 9.99987e-01 9.23979e+04  2.595  1.440  
 8.68912e-01 9.99988e-01 9.16796e+04  2.595  1.440  
 8.69013e-01 9.99988e-01 9.09664e+04  2.595  1.440  
 8.69112e-01 9.99988e-01 9.02583e+04  2.595  1.440  
 8.69211e-01 9.99988e-01 8.95552e+04  2.595  1.440  
 8.69309e-01 9.99989e-01 8.88572e+04  2.595  1.440  
 8.69407e-01 9.99989e-01 8.81641e+04  2.595  1.440  
 8.69503e-01 9.99989e-01 8.74760e+04  2.595  1.440  
 8.69599e-01 9.99989e-01 8.67928e+04  2.595  1.440  
 8.69694e-01 9.99990e-01 8.61146e+04  2.595  1.440  
 8.69788e-01 9.99990e-01 8.54412e+04  2.595  1.440  
 8.69881e-01 9.99990e-01 8.47726e+04  2.595  1.440  
 8.69974e-01 9.99990e-01 8.41090e+04  2.595  1.440  
 8.70066e-01 9.99991e-01 8.34501e+04  2.595  1.440  
 8.70157e-01 9.99991e-01 8.27961e+04  2.595  1.440  
 8.70247e-01 9.99991e-01 8.21470e+04  2.595  1.440  
 8.70336e-01 9.99991e-01 8.15027e+04  2.595  1.440  
 8.70425e-01 9.99991e-01 8.08632e+04  2.595  1.440  
 8.70513e-01 9.99992e-01 8.02285e+04  2.595  1.440  
 8.70601e-01 9.99992e-01 7.95986e+04  2.595  1.440  
 8.70687e-01 9.99992e-01 7.89736e+04  2.595  1.440  
 8.70773e-01 9.99992e-01 7.83535e+04  2.595  1.440  
 8.70858e-01 9.99992e-01 7.77381e+04  2.595  1.440  
 8.70943e-01 9.99993e-01 7.71276e+04  2.595  1.440  
 8.71027e-01 9.99993e-01 7.65219e+04  2.595  1.440  
 8.71109e-01 9.99993e-01 7.59210e+04  2.595  1.440  
 8.71192e-01 9.99993e-01 7.53250e+04  2.595  1.440  
 8.71274e-01 9.99993e-01 7.47339e+04  2.595  1.440  
 8.71354e-01 9.99993e-01 7.41476e+04  2.595  1.440  
 8.71435e-01 9.99993e-01 7.35661e+04  2.595  1.440  
 8.71514e-01 9.99994e-01 7.29896e+04  2.595  1.440  
 8.71593e-01 9.99994e-01 7.24179e+04  2.595  1.440  
 8.71672e-01 9.99994e-01 7.18511e+04  2.595  1.440  
 8.71749e-01 9.99994e-01 7.12892e+04  2.595  1.440  
 8.71826e-01 9.99994e-01 7.07322e+04  2.595  1.440  
 8.71902e-01 9.99994e-01 7.01802e+04  2.595  1.440  
 8.71978e-01 9.99994e-01 6.96330e+04  2.595  1.440  
 8.72053e-01 9.99995e-01 6.90908e+04  2.595  1.440  
 8.72128e-01 9.99995e-01 6.85534e+04  2.595  1.440  
 8.72201e-01 9.99995e-01 6.80210e+04  2.595  1.440  
 8.72275e-01 9.99995e-01 6.74935e+04  2.595  1.440  
 8.72347e-01 9.99995e-01 6.69709e+04  2.595  1.440  
 8.72419e-01 9.99995e-01 6.64532e+04  2.595  1.440  
 8.72490e-01 9.99995e-01 6.59405e+04  2.595  1.440  
 8.72561e-01 9.99995e-01 6.54326e+04  2.595  1.440  
 8.72631e-01 9.99995e-01 6.49296e+04  2.595  1.440  
 8.72701e-01 9.99996e-01 6.44314e+04  2.595  1.440  
 8.72770e-01 9.99996e-01 6.39382e+04  2.595  1.440  
 8.72838e-01 9.99996e-01 6.34498e+04  2.595  1.440  
 8.72906e-01 9.99996e-01 6.29663e+04  2.595  1.440  
 8.72973e-01 9.99996e-01 6.24876e+04  2.595  1.440  
 8.73040e-01 9.99996e-01 6.20138e+04  2.595  1.440  
 8.73106e-01 9.99996e-01 6.15448e+04  2.595  1.440  
 8.73172e-01 9.99996e-01 6.10805e+04  2.595  1.440  
 8.73237e-01 9.99996e-01 6.06211e+04  2.595  1.440  
 8.73302e-01 9.99996e-01 6.01663e+04  2.595  1.440  
 8.73366e-01 9.99996e-01 5.97163e+04  2.595  1.440  
 8.73429e-01 9.99997e-01 5.92711e+04  2.595  1.440  
 8.73492e-01 9.99997e-01 5.88305e+04  2.595  1.440  
 8.73555e-01 9.99997e-01 5.83945e+04  2.595  1.440  
 8.73617e-01 9.99997e-01 5.79632e+04  2.595  1.440  
 8.73678e-01 9.99997e-01 5.75365e+04  2.595  1.440  
 8.73739e-01 9.99997e-01 5.71143e+04  2.595  1.440  
 8.73799e-01 9.99997e-01 5.66967e+04  2.595  1.440  
 8.73859e-01 9.99997e-01 5.62837e+04  2.595  1.440  
 8.73919e-01 9.99997e-01 5.58751e+04  2.595  1.440  
 8.73978e-01 9.99997e-01 5.54710e+04  2.595  1.440  
 8.74036e-01 9.99997e-01 5.50713e+04  2.595  1.440  
 8.74094e-01 9.99997e-01 5.46760e+04  2.595  1.440  
 8.74152e-01 9.99997e-01 5.42851e+04  2.595  1.440  
 8.74209e-01 9.99997e-01 5.38985e+04  2.595  1.440  
 8.74266e-01 9.99997e-01 5.35162e+04  2.595  1.440  
 8.74322e-01 9.99998e-01 5.31381e+04  2.595  1.440  
 8.74378e-01 9.99998e-01 5.27643e+04  2.595  1.440  
 8.74433e-01 9.99998e-01 5.23946e+04  2.595  1.440  
 8.74475e-01 9.99998e-01 5.21158e+04  2.595  1.440  
