  n   l   vn0     vn1    5vn2     r01     r01w      r10       r10w     mr01    11mr10   br01     br10      r02     15r02w    sr02     sr02w    r02th    19r13    r13w     r13th    sr02th   nu3     delf0     df1     df2     df3
   8 167 1263.45 1329.67 1394.65   0.3630   0.0002   0.1159   0.0001   0.3630   0.1159   0.3630   0.1159   0.0103   0.0003   0.0004   0.0003   0.0101   0.0184   0.0000   0.0172   0.0009 1451.02    -0.14    -0.03     0.83     0.08
   9 167 1407.48 1472.79 1535.91   0.0404   0.0006   0.0382   0.0004   0.0407   0.0390   0.0407   0.0390   0.0832   0.0006   0.0165   0.0009   0.0890   0.1524   0.0005   0.1526   0.0152 1591.55     0.00     0.06    -0.05     0.14
  10 167 1548.41 1612.47 1674.41   0.0370   0.0003   0.0367   0.0003   0.0386   0.0385   0.0386   0.0385   0.0885   0.0003   0.0185   0.0006   0.0886   0.1514   0.0004   0.1508   0.0151 1729.09    -0.08     0.26     0.13     0.02
  11 167 1686.56 1749.23 1810.14   0.0379   0.0003   0.0380   0.0002   0.0389   0.0380   0.0389   0.0380   0.0870   0.0003   0.0122   0.0005   0.0879   0.1479   0.0004   0.1475   0.0129 1865.29     0.01     0.05     0.18     0.17
  12 167 1822.05 1884.98 1945.84   0.0365   0.0002   0.0349   0.0002   0.0364   0.0353   0.0364   0.0353   0.0875   0.0002   0.0161   0.0004   0.0879   0.1458   0.0003   0.1463   0.0153 2001.26     0.13     0.11    -0.02     0.12
  13 167 1957.48 2020.68 2081.99   0.0340   0.0002   0.0341   0.0002   0.0348   0.0347   0.0348   0.0347   0.0860   0.0002   0.0154   0.0004   0.0859   0.1441   0.0003   0.1440   0.0139 2137.77    -0.03     0.14     0.11    -0.03
  14 167 2093.42 2156.84 2217.65   0.0338   0.0002   0.0327   0.0001   0.0336   0.0317   0.0336   0.0317   0.0839   0.0002   0.0178   0.0004   0.0841   0.1400   0.0003   0.1398   0.0192 2273.52     0.10    -0.03     0.03     0.09
  15 167 2228.66 2291.99 2352.54   0.0312   0.0001   0.0295   0.0001   0.0306   0.0298   0.0306   0.0298   0.0821   0.0002   0.0220   0.0003   0.0814   0.1368   0.0003   0.1373   0.0207 2407.65     0.13     0.03    -0.26    -0.39
  16 167 2363.10 2425.98 2486.49   0.0294   0.0001   0.0294   0.0001   0.0299   0.0293   0.0299   0.0293   0.0787   0.0002   0.0185   0.0003   0.0786   0.1344   0.0003   0.1339   0.0177 2541.71    -0.27    -0.38    -0.59    -0.87
  17 167 2496.75 2560.16 2620.93   0.0287   0.0001   0.0275   0.0001   0.0280   0.0267   0.0280   0.0267   0.0774   0.0002   0.0186   0.0003   0.0768   0.1310   0.0003   0.1310   0.0197 2676.23    -0.53    -0.95    -1.22    -1.34
  18 167 2630.87 2694.86 2756.41   0.0264   0.0001   0.0258   0.0001   0.0261   0.0261   0.0261   0.0261   0.0748   0.0002   0.0192   0.0003   0.0741   0.1280   0.0002   0.1283   0.0181 2811.46    -1.17    -1.45    -1.87    -2.15
  19 167 2766.09 2830.41 2892.17   0.0255   0.0001   0.0251   0.0001   0.0258   0.0248   0.0258   0.0248   0.0719   0.0002   0.0193   0.0003   0.0716   0.1244   0.0002   0.1240   0.0189 2947.07    -1.88    -2.18    -2.52    -2.89
  20 167 2901.56 2966.38 3028.34   0.0242   0.0001   0.0230   0.0001   0.0237   0.0229   0.0237   0.0229   0.0700   0.0002   0.0211   0.0003   0.0693   0.1207   0.0002   0.1207   0.0210 3082.43    -2.47    -3.00    -3.52    -3.84
  21 167 3037.38 3102.20 3164.54   0.0225   0.0001   0.0222   0.0001   0.0229   0.0229   0.0229   0.0229   0.0668   0.0002   0.0200   0.0003   0.0666   0.1172   0.0002   0.1173   0.0182 3217.90    -3.56    -3.96    -4.58    -5.05
  22 167 3173.32 3238.42 3300.86   0.0219   0.0001   0.0212   0.0001   0.0223   0.0212   0.0223   0.0212   0.0647   0.0002   0.0190   0.0004   0.0646   0.1135   0.0002   0.1136   0.0195 3353.68    -4.64    -5.20    -5.67    -6.09
  23 167 3309.36 3374.89 3437.82   0.0203   0.0002   0.0198   0.0002   0.0205   0.0203   0.0205   0.0203   0.0623   0.0002   0.0205   0.0004   0.0625   0.1103   0.0003   0.1108   0.0190 3489.70    -5.77    -6.27    -6.95    -7.36
  24 167 3446.06 3511.74 3574.99   0.0197   0.0002   0.0194   0.0002   0.0203   0.0199   0.0203   0.0199   0.0607   0.0003   0.0184   0.0006   0.0602   0.1077   0.0005   0.1072   0.0177 3626.28    -6.97    -7.43    -7.96    -8.52
  25 167 3582.99 3649.09 3712.50   0.0189   0.0003   0.0184   0.0003   0.0191   0.0183   0.0191   0.0183   0.0579   0.0004   0.0183   0.0008   0.0585   0.1041   0.0007   0.1040   0.0196 3762.99    -8.09    -8.63    -8.97    -9.59
  26 167 3720.23 3786.49 3850.29   0.0181   0.0004   0.0178   0.0004   0.0181   0.0180   0.0181   0.0180   0.0555   0.0006   0.0184   0.0010   0.0564   0.1016   0.0011   0.1012   0.0180 3900.63    -9.14    -9.65   -10.21   -10.09
  27 167 3857.79 3924.22 3988.10   0.0179   0.0005   0.0181   0.0006   0.0178   0.0171   0.0178   0.0171   0.0543   0.0009   0.0153   0.0014   0.0546   0.0934   0.0019   0.0980   0.0184 4058.16   -10.30   -10.83   -10.90     9.23
  28 167 3995.38 4062.09 4126.19   0.0198   0.0008   0.0253   0.0014   0.0164   0.0161   0.0164   0.0161   0.0525   0.0012  -0.0037   0.0017   0.0529  -0.0558   0.0196   0.0954   0.0189 4216.58   -11.00   -11.58    -9.04    29.40
  29 167 4133.23 4199.96 4264.28   0.0320   0.0020   0.0353   0.0037   0.0161   0.0159   0.0161   0.0159   0.0458   0.0025  -0.0264   0.0031   0.0511  -0.2128   0.0116   0.0926   0.0174 4323.96    -9.70   -12.52    -9.31    -1.66
  30 167 4271.12 4338.04 4402.44  -3.9459   0.0286 -11.6929   0.0356   0.0154   0.0149   0.0154   0.0149   0.0495   0.0068  31.3580   0.0952   0.0496   0.0256   0.0033   0.0899   0.0183    0.00    -9.30   -10.50 -4402.44 -4463.97
