  n   l   vn0     vn1    5vn2     r01     r01w      r10       r10w     mr01    11mr10   br01     br10      r02     15r02w    sr02     sr02w    r02th    19r13    r13w     r13th    sr02th   nu3     delf0     df1     df2     df3
   8 168 1262.52 1328.48 1393.05   0.3630   0.0002   0.1159   0.0001   0.3631   0.1159   0.3631   0.1159   0.0103   0.0003   0.0004   0.0003   0.0102   0.0184   0.0000   0.0173   0.0010 1451.02     0.79     1.16     2.43     1.75
   9 168 1406.04 1471.45 1534.29   0.0404   0.0006   0.0382   0.0004   0.0400   0.0383   0.0400   0.0383   0.0832   0.0006   0.0165   0.0009   0.0905   0.1524   0.0005   0.1552   0.0181 1591.55     1.44     1.40     1.57     2.19
  10 168 1546.87 1610.64 1672.43   0.0370   0.0003   0.0367   0.0003   0.0388   0.0395   0.0388   0.0395   0.0885   0.0003   0.0185   0.0006   0.0894   0.1514   0.0004   0.1529   0.0141 1729.09     1.46     2.09     2.11     2.13
  11 168 1684.77 1747.36 1807.89   0.0379   0.0003   0.0380   0.0002   0.0394   0.0377   0.0394   0.0377   0.0870   0.0003   0.0122   0.0005   0.0895   0.1479   0.0004   0.1492   0.0150 1865.29     1.80     1.92     2.43     2.64
  12 168 1819.95 1882.81 1943.58   0.0365   0.0002   0.0349   0.0002   0.0362   0.0358   0.0362   0.0358   0.0875   0.0002   0.0161   0.0004   0.0892   0.1458   0.0003   0.1488   0.0154 2001.26     2.23     2.28     2.24     2.67
  13 168 1955.39 2018.33 2079.37   0.0340   0.0002   0.0341   0.0002   0.0358   0.0354   0.0358   0.0354   0.0860   0.0002   0.0154   0.0004   0.0872   0.1441   0.0003   0.1456   0.0140 2137.77     2.06     2.49     2.73     2.72
  14 168 2091.00 2154.36 2214.92   0.0338   0.0002   0.0327   0.0001   0.0338   0.0319   0.0338   0.0319   0.0839   0.0002   0.0178   0.0004   0.0857   0.1400   0.0003   0.1420   0.0207 2273.52     2.52     2.45     2.76     3.16
  15 168 2226.09 2289.15 2349.59   0.0312   0.0001   0.0295   0.0001   0.0313   0.0310   0.0313   0.0310   0.0821   0.0002   0.0220   0.0003   0.0827   0.1368   0.0003   0.1394   0.0195 2407.65     2.70     2.87     2.69     2.70
  16 168 2360.37 2423.12 2483.36   0.0294   0.0001   0.0294   0.0001   0.0308   0.0296   0.0308   0.0296   0.0787   0.0002   0.0185   0.0003   0.0803   0.1344   0.0003   0.1356   0.0188 2541.71     2.46     2.48     2.54     2.40
  17 168 2493.83 2557.20 2617.91   0.0287   0.0001   0.0275   0.0001   0.0282   0.0274   0.0282   0.0274   0.0774   0.0002   0.0186   0.0003   0.0784   0.1310   0.0003   0.1334   0.0198 2676.23     2.39     2.01     1.80     1.91
  18 168 2628.06 2691.82 2753.20   0.0264   0.0001   0.0258   0.0001   0.0272   0.0270   0.0272   0.0270   0.0748   0.0002   0.0192   0.0003   0.0756   0.1280   0.0002   0.1300   0.0177 2811.46     1.64     1.59     1.34     1.10
  19 168 2763.11 2827.44 2888.94   0.0255   0.0001   0.0251   0.0001   0.0261   0.0247   0.0261   0.0247   0.0719   0.0002   0.0193   0.0003   0.0734   0.1244   0.0002   0.1260   0.0209 2947.07     1.10     0.79     0.71     0.60
  20 168 2898.50 2963.16 3025.05   0.0242   0.0001   0.0230   0.0001   0.0240   0.0237   0.0240   0.0237   0.0700   0.0002   0.0211   0.0003   0.0706   0.1207   0.0002   0.1230   0.0204 3082.43     0.59     0.22    -0.23    -0.39
  21 168 3034.29 3099.00 3161.03   0.0225   0.0001   0.0222   0.0001   0.0236   0.0229   0.0236   0.0229   0.0668   0.0002   0.0200   0.0003   0.0681   0.1172   0.0002   0.1191   0.0196 3217.90    -0.47    -0.76    -1.07    -1.47
  22 168 3170.00 3235.16 3297.46   0.0219   0.0001   0.0212   0.0001   0.0219   0.0211   0.0219   0.0211   0.0647   0.0002   0.0190   0.0004   0.0661   0.1135   0.0002   0.1160   0.0210 3353.68    -1.32    -1.94    -2.27    -2.43
  23 168 3306.11 3371.48 3434.29   0.0203   0.0002   0.0198   0.0002   0.0210   0.0209   0.0210   0.0209   0.0623   0.0002   0.0205   0.0004   0.0636   0.1103   0.0003   0.1128   0.0188 3489.70    -2.52    -2.86    -3.42    -3.77
