  n   l   vn0     vn1    5vn2     r01     r01w      r10       r10w     mr01    11mr10   br01     br10      r02     15r02w    sr02     sr02w    r02th    19r13    r13w     r13th    sr02th   nu3     delf0     df1     df2     df3
   8 168 1262.74 1328.85 1393.76   0.3630   0.0002   0.1159   0.0001   0.3631   0.1159   0.3631   0.1159   0.0103   0.0003   0.0004   0.0003   0.0101   0.0184   0.0000   0.0173   0.0009 1451.02     0.57     0.79     1.72     0.99
   9 168 1406.70 1472.05 1535.02   0.0404   0.0006   0.0382   0.0004   0.0408   0.0388   0.0408   0.0388   0.0832   0.0006   0.0165   0.0009   0.0899   0.1524   0.0005   0.1537   0.0165 1591.55     0.78     0.80     0.84     1.14
  10 168 1547.60 1611.65 1673.57   0.0370   0.0003   0.0367   0.0003   0.0384   0.0388   0.0384   0.0388   0.0885   0.0003   0.0185   0.0006   0.0893   0.1514   0.0004   0.1522   0.0153 1729.09     0.73     1.08     0.97     0.99
  11 168 1685.82 1748.39 1809.16   0.0379   0.0003   0.0380   0.0002   0.0393   0.0383   0.0393   0.0383   0.0870   0.0003   0.0122   0.0005   0.0886   0.1479   0.0004   0.1484   0.0132 1865.29     0.75     0.89     1.16     1.22
  12 168 1821.18 1884.09 1944.81   0.0365   0.0002   0.0349   0.0002   0.0365   0.0353   0.0365   0.0353   0.0875   0.0002   0.0161   0.0004   0.0888   0.1458   0.0003   0.1475   0.0161 2001.26     1.00     1.00     1.01     1.29
  13 168 1956.54 2019.66 2080.91   0.0340   0.0002   0.0341   0.0002   0.0350   0.0352   0.0350   0.0352   0.0860   0.0002   0.0154   0.0004   0.0867   0.1441   0.0003   0.1453   0.0138 2137.77     0.91     1.16     1.19     1.11
  14 168 2092.46 2155.85 2216.55   0.0338   0.0002   0.0327   0.0001   0.0340   0.0319   0.0340   0.0319   0.0839   0.0002   0.0178   0.0004   0.0850   0.1400   0.0003   0.1409   0.0197 2273.52     1.06     0.96     1.13     1.24
  15 168 2227.67 2291.02 2351.50   0.0312   0.0001   0.0295   0.0001   0.0307   0.0300   0.0307   0.0300   0.0821   0.0002   0.0220   0.0003   0.0822   0.1368   0.0003   0.1386   0.0212 2407.65     1.12     1.00     0.78     0.76
  16 168 2362.17 2424.97 2485.38   0.0294   0.0001   0.0294   0.0001   0.0302   0.0296   0.0302   0.0296   0.0787   0.0002   0.0185   0.0003   0.0793   0.1344   0.0003   0.1350   0.0180 2541.71     0.66     0.62     0.52     0.31
  17 168 2495.76 2559.14 2619.77   0.0287   0.0001   0.0275   0.0001   0.0281   0.0268   0.0281   0.0268   0.0774   0.0002   0.0186   0.0003   0.0777   0.1310   0.0003   0.1322   0.0205 2676.23     0.46     0.07    -0.06    -0.07
  18 168 2629.81 2693.74 2755.22   0.0264   0.0001   0.0258   0.0001   0.0262   0.0264   0.0262   0.0264   0.0748   0.0002   0.0192   0.0003   0.0749   0.1280   0.0002   0.1296   0.0182 2811.46    -0.11    -0.33    -0.68    -0.88
  19 168 2765.02 2829.30 2890.96   0.0255   0.0001   0.0251   0.0001   0.0261   0.0250   0.0261   0.0250   0.0719   0.0002   0.0193   0.0003   0.0724   0.1244   0.0002   0.1251   0.0194 2947.07    -0.81    -1.07    -1.31    -1.63
  20 168 2900.46 2965.29 3027.19   0.0242   0.0001   0.0230   0.0001   0.0237   0.0230   0.0237   0.0230   0.0700   0.0002   0.0211   0.0003   0.0701   0.1207   0.0002   0.1220   0.0216 3082.43    -1.37    -1.91    -2.37    -2.57
  21 168 3036.33 3101.09 3163.37   0.0225   0.0001   0.0222   0.0001   0.0232   0.0232   0.0232   0.0232   0.0668   0.0002   0.0200   0.0003   0.0673   0.1172   0.0002   0.1185   0.0182 3217.90    -2.51    -2.85    -3.41    -3.82
  22 168 3172.26 3237.34 3299.67   0.0219   0.0001   0.0212   0.0001   0.0225   0.0213   0.0225   0.0213   0.0647   0.0002   0.0190   0.0004   0.0654   0.1135   0.0002   0.1147   0.0202 3353.68    -3.59    -4.12    -4.48    -4.80
  23 168 3308.27 3373.76 3436.65   0.0203   0.0002   0.0198   0.0002   0.0206   0.0207   0.0206   0.0207   0.0623   0.0002   0.0205   0.0004   0.0632   0.1103   0.0003   0.1120   0.0191 3489.70    -4.68    -5.14    -5.78    -6.07
  24 168 3444.99 3510.57 3573.75   0.0197   0.0002   0.0194   0.0002   0.0208   0.0203   0.0208   0.0203   0.0607   0.0003   0.0184   0.0006   0.0610   0.1077   0.0005   0.1082   0.0176 3626.28    -5.90    -6.26    -6.72    -7.23
  25 168 3581.87 3647.95 3711.28   0.0189   0.0003   0.0184   0.0003   0.0194   0.0185   0.0194   0.0185   0.0579   0.0004   0.0183   0.0008   0.0593   0.1041   0.0007   0.1051   0.0200 3762.99    -6.97    -7.49    -7.75    -8.25
  26 168 3719.11 3785.29 3849.06   0.0181   0.0004   0.0178   0.0004   0.0185   0.0186   0.0185   0.0186   0.0555   0.0006   0.0184   0.0010   0.0571   0.1016   0.0011   0.1023   0.0175 3900.63    -8.02    -8.45    -8.98    -8.79
