  n   l   vn0     vn1    5vn2     r01     r01w      r10       r10w     mr01    11mr10   br01     br10      r02     15r02w    sr02     sr02w    r02th    19r13    r13w     r13th    sr02th   nu3     delf0     df1     df2     df3
   8 175 1263.55 1329.81 1394.83   0.3630   0.0002   0.1159   0.0001   0.0391   0.0410   0.0391   0.0410   0.0103   0.0003   0.0004   0.0003   0.0874   0.0184   0.0000   0.1582   0.0086 1451.02    -0.24    -0.17     0.65    -0.10
   9 175 1407.65 1472.94 1536.09   0.0404   0.0006   0.0382   0.0004   0.0408   0.0391   0.0408   0.0391   0.0832   0.0006   0.0165   0.0009   0.0890   0.1524   0.0005   0.1525   0.0150 1591.55    -0.17    -0.09    -0.23    -0.08
  10 175 1548.59 1612.70 1674.65   0.0370   0.0003   0.0367   0.0003   0.0385   0.0384   0.0385   0.0384   0.0885   0.0003   0.0185   0.0006   0.0887   0.1514   0.0004   0.1507   0.0154 1729.09    -0.26     0.03    -0.11    -0.21
  11 175 1686.78 1749.46 1810.41   0.0379   0.0003   0.0380   0.0002   0.0389   0.0381   0.0389   0.0381   0.0870   0.0003   0.0122   0.0005   0.0878   0.1479   0.0004   0.1474   0.0126 1865.29    -0.21    -0.18    -0.09    -0.12
  12 175 1822.33 1885.26 1946.11   0.0365   0.0002   0.0349   0.0002   0.0365   0.0353   0.0365   0.0353   0.0875   0.0002   0.0161   0.0004   0.0879   0.1458   0.0003   0.1461   0.0153 2001.26    -0.15    -0.17    -0.29    -0.18
  13 175 1957.74 2020.98 2082.32   0.0340   0.0002   0.0341   0.0002   0.0347   0.0347   0.0347   0.0347   0.0860   0.0002   0.0154   0.0004   0.0859   0.1441   0.0003   0.1439   0.0139 2137.77    -0.29    -0.16    -0.22    -0.36
  14 175 2093.74 2157.15 2218.00   0.0338   0.0002   0.0327   0.0001   0.0337   0.0319   0.0337   0.0319   0.0839   0.0002   0.0178   0.0004   0.0840   0.1400   0.0003   0.1397   0.0189 2273.52    -0.22    -0.34    -0.32    -0.31
  15 175 2229.01 2292.38 2352.92   0.0312   0.0001   0.0295   0.0001   0.0306   0.0297   0.0306   0.0297   0.0821   0.0002   0.0220   0.0003   0.0814   0.1368   0.0003   0.1372   0.0210 2407.65    -0.22    -0.36    -0.64    -0.78
  16 175 2363.47 2426.36 2486.91   0.0294   0.0001   0.0294   0.0001   0.0298   0.0293   0.0298   0.0293   0.0787   0.0002   0.0185   0.0003   0.0785   0.1344   0.0003   0.1339   0.0176 2541.71    -0.64    -0.76    -1.01    -1.29
  17 175 2497.16 2560.56 2621.32   0.0287   0.0001   0.0275   0.0001   0.0281   0.0267   0.0281   0.0267   0.0774   0.0002   0.0186   0.0003   0.0767   0.1310   0.0003   0.1309   0.0196 2676.23    -0.95    -1.35    -1.61    -1.77
  18 175 2631.26 2695.28 2756.83   0.0264   0.0001   0.0258   0.0001   0.0260   0.0259   0.0260   0.0259   0.0748   0.0002   0.0192   0.0003   0.0741   0.1280   0.0002   0.1283   0.0184 2811.46    -1.56    -1.87    -2.29    -2.56
  19 175 2766.50 2830.82 2892.62   0.0255   0.0001   0.0251   0.0001   0.0258   0.0249   0.0258   0.0249   0.0719   0.0002   0.0193   0.0003   0.0715   0.1244   0.0002   0.1239   0.0186 2947.07    -2.29    -2.59    -2.97    -3.36
