    radius           X             Y            Z            omegaE-6       p           T          rho 
  3.050222e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.483374e+17  1.343694e+07  8.196295e+01 
  3.097740e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.482037e+17  1.343213e+07  8.191857e+01 
  3.146010e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.480659e+17  1.342717e+07  8.187282e+01 
  3.195043e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.479238e+17  1.342206e+07  8.182564e+01 
  3.244852e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.477774e+17  1.341679e+07  8.177699e+01 
  3.295450e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.476265e+17  1.341135e+07  8.172683e+01 
  3.346850e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.474709e+17  1.340574e+07  8.167512e+01 
  3.399065e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.473106e+17  1.339996e+07  8.162179e+01 
  3.452109e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.471454e+17  1.339400e+07  8.156681e+01 
  3.505996e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.469751e+17  1.338785e+07  8.151012e+01 
  3.560739e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.467996e+17  1.338150e+07  8.145167e+01 
  3.616354e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.466187e+17  1.337496e+07  8.139140e+01 
  3.672854e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.464323e+17  1.336822e+07  8.132925e+01 
  3.730256e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.462403e+17  1.336126e+07  8.126518e+01 
  3.788573e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.460423e+17  1.335408e+07  8.119912e+01 
  3.847822e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.458383e+17  1.334668e+07  8.113101e+01 
  3.908018e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.456281e+17  1.333905e+07  8.106078e+01 
  3.969178e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.454115e+17  1.333117e+07  8.098836e+01 
  4.031318e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.451884e+17  1.332305e+07  8.091370e+01 
  4.094455e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.449584e+17  1.331468e+07  8.083673e+01 
  4.158605e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.447214e+17  1.330604e+07  8.075736e+01 
  4.223787e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.444772e+17  1.329713e+07  8.067553e+01 
  4.290019e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.442257e+17  1.328794e+07  8.059116e+01 
  4.357318e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.439665e+17  1.327846e+07  8.050418e+01 
  4.425703e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.436995e+17  1.326869e+07  8.041449e+01 
  4.495193e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.434243e+17  1.325861e+07  8.032202e+01 
  4.565809e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.431409e+17  1.324821e+07  8.022669e+01 
  4.637568e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.428489e+17  1.323748e+07  8.012840e+01 
  4.710492e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.425482e+17  1.322642e+07  8.002706e+01 
  4.784602e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.422383e+17  1.321501e+07  7.992258e+01 
  4.859918e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.419191e+17  1.320324e+07  7.981486e+01 
  4.936463e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.415904e+17  1.319110e+07  7.970380e+01 
  5.014258e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.412517e+17  1.317857e+07  7.958930e+01 
  5.093325e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.409030e+17  1.316566e+07  7.947126e+01 
  5.173689e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.405437e+17  1.315233e+07  7.934956e+01 
  5.255373e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.401738e+17  1.313859e+07  7.922409e+01 
  5.338401e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.397927e+17  1.312441e+07  7.909474e+01 
  5.422797e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.394004e+17  1.310978e+07  7.896138e+01 
  5.508588e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.389963e+17  1.309470e+07  7.882390e+01 
  5.595799e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.385802e+17  1.307913e+07  7.868216e+01 
  5.684456e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.381518e+17  1.306308e+07  7.853604e+01 
  5.774588e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.377107e+17  1.304652e+07  7.838540e+01 
  5.866222e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978601e+00  1.372565e+17  1.302946e+07  7.822995e+01 
  5.959387e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978131e+00  1.367889e+17  1.301194e+07  7.806926e+01 
  6.054114e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978090e+00  1.363076e+17  1.299396e+07  7.790302e+01 
  6.150432e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.978041e+00  1.358120e+17  1.297551e+07  7.773104e+01 
  6.248375e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.977976e+00  1.353020e+17  1.295660e+07  7.755310e+01 
  6.347974e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.977889e+00  1.347770e+17  1.293719e+07  7.736899e+01 
  6.449263e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.977749e+00  1.342366e+17  1.291730e+07  7.717848e+01 
  6.552277e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.977633e+00  1.336805e+17  1.289690e+07  7.698135e+01 
  6.657052e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.977633e+00  1.331082e+17  1.287600e+07  7.677734e+01 
  6.763624e-02  6.995245e-01  2.818191e-01  1.859209e-02  9.976840e+00  1.325192e+17  1.285457e+07  7.656622e+01 
  6.872060e-02  6.997581e-01  2.815828e-01  1.859118e-02  9.975675e+00  1.319133e+17  1.283258e+07  7.630686e+01 
  6.982409e-02  6.998428e-01  2.814983e-01  1.859064e-02  9.975462e+00  1.312898e+17  1.280995e+07  7.606677e+01 
  7.094694e-02  6.999437e-01  2.813972e-01  1.859061e-02  9.975216e+00  1.306485e+17  1.278664e+07  7.581688e+01 
  7.208952e-02  7.000066e-01  2.813341e-01  1.859051e-02  9.974935e+00  1.299888e+17  1.276261e+07  7.556643e+01 
  7.325219e-02  7.000561e-01  2.812844e-01  1.859042e-02  9.974617e+00  1.293102e+17  1.273785e+07  7.531084e+01 
  7.443534e-02  7.000986e-01  2.812417e-01  1.859033e-02  9.974318e+00  1.286123e+17  1.271235e+07  7.504878e+01 
  7.563940e-02  7.001371e-01  2.812029e-01  1.859023e-02  9.974026e+00  1.278946e+17  1.268606e+07  7.477940e+01 
  7.686484e-02  7.004353e-01  2.809029e-01  1.858937e-02  9.973636e+00  1.271567e+17  1.265898e+07  7.450212e+01 
  7.811211e-02  7.004900e-01  2.808478e-01  1.858919e-02  9.971012e+00  1.263980e+17  1.263108e+07  7.421651e+01 
  7.938170e-02  7.005437e-01  2.807936e-01  1.858916e-02  9.970462e+00  1.256180e+17  1.260233e+07  7.392228e+01 
  8.067411e-02  7.005974e-01  2.807388e-01  1.858966e-02  9.969866e+00  1.248161e+17  1.257272e+07  7.361908e+01 
  8.198988e-02  7.006512e-01  2.806841e-01  1.858998e-02  9.969332e+00  1.239920e+17  1.254220e+07  7.330659e+01 
  8.332954e-02  7.007068e-01  2.806279e-01  1.858985e-02  9.968628e+00  1.231450e+17  1.251077e+07  7.298430e+01 
  8.469366e-02  7.010617e-01  2.802700e-01  1.858933e-02  9.966406e+00  1.222747e+17  1.247838e+07  7.265202e+01 
  8.608282e-02  7.011391e-01  2.801918e-01  1.858922e-02  9.964315e+00  1.213805e+17  1.244502e+07  7.230944e+01 
  8.749763e-02  7.012172e-01  2.801128e-01  1.858909e-02  9.962854e+00  1.204618e+17  1.241065e+07  7.195625e+01 
  8.893870e-02  7.015779e-01  2.797488e-01  1.858847e-02  9.961125e+00  1.195182e+17  1.237526e+07  7.159212e+01 
  9.040670e-02  7.017168e-01  2.796082e-01  1.858829e-02  9.956461e+00  1.185490e+17  1.233880e+07  7.121670e+01 
  9.190230e-02  7.021126e-01  2.792086e-01  1.858759e-02  9.954716e+00  1.175538e+17  1.230124e+07  7.082964e+01 
  9.339724e-02  7.022843e-01  2.790348e-01  1.858737e-02  9.947644e+00  1.165514e+17  1.226331e+07  7.043812e+01 
  9.493602e-02  7.024236e-01  2.788935e-01  1.858715e-02  9.945246e+00  1.155121e+17  1.222385e+07  7.003035e+01 
  9.640323e-02  7.025541e-01  2.787617e-01  1.858693e-02  9.944173e+00  1.145144e+17  1.218585e+07  6.963677e+01 
  9.775354e-02  7.026817e-01  2.786325e-01  1.858672e-02  9.941937e+00  1.135907e+17  1.215056e+07  6.927096e+01 
  9.905069e-02  7.028117e-01  2.785007e-01  1.858653e-02  9.939862e+00  1.126986e+17  1.211638e+07  6.891605e+01 
  1.003187e-01  7.029301e-01  2.783807e-01  1.858633e-02  9.938522e+00  1.118223e+17  1.208271e+07  6.856637e+01 
  1.015815e-01  7.030547e-01  2.782542e-01  1.858613e-02  9.936202e+00  1.109456e+17  1.204893e+07  6.821527e+01 
  1.028402e-01  7.031818e-01  2.781254e-01  1.858594e-02  9.934139e+00  1.100680e+17  1.201500e+07  6.786212e+01 
  1.040925e-01  7.033087e-01  2.779967e-01  1.858574e-02  9.932300e+00  1.091914e+17  1.198102e+07  6.750807e+01 
  1.053433e-01  7.034452e-01  2.778583e-01  1.858555e-02  9.930065e+00  1.083126e+17  1.194684e+07  6.715134e+01 
  1.065943e-01  7.035868e-01  2.777148e-01  1.858536e-02  9.928012e+00  1.074306e+17  1.191244e+07  6.679173e+01 
  1.078497e-01  7.037275e-01  2.775721e-01  1.858516e-02  9.925826e+00  1.065426e+17  1.187769e+07  6.642840e+01 
  1.091113e-01  7.038659e-01  2.774316e-01  1.858495e-02  9.924160e+00  1.056475e+17  1.184255e+07  6.606087e+01 
  1.103804e-01  7.040090e-01  2.772864e-01  1.858475e-02  9.922040e+00  1.047447e+17  1.180700e+07  6.568860e+01 
  1.116577e-01  7.041487e-01  2.771444e-01  1.858454e-02  9.919478e+00  1.038337e+17  1.177099e+07  6.531172e+01 
  1.129425e-01  7.042789e-01  2.770119e-01  1.858432e-02  9.916605e+00  1.029152e+17  1.173457e+07  6.493072e+01 
  1.142345e-01  7.044042e-01  2.768841e-01  1.858411e-02  9.913920e+00  1.019896e+17  1.169774e+07  6.454556e+01 
  1.155346e-01  7.045231e-01  2.767628e-01  1.858389e-02  9.911785e+00  1.010564e+17  1.166048e+07  6.415582e+01 
  1.168433e-01  7.046329e-01  2.766505e-01  1.858367e-02  9.910775e+00  1.001154e+17  1.162278e+07  6.376131e+01 
  1.181611e-01  7.047572e-01  2.765233e-01  1.858345e-02  9.907388e+00  9.916664e+16  1.158462e+07  6.336186e+01 
  1.194885e-01  7.048668e-01  2.764111e-01  1.858322e-02  9.905361e+00  9.820980e+16  1.154600e+07  6.295730e+01 
  1.208262e-01  7.049789e-01  2.762962e-01  1.858299e-02  9.904135e+00  9.724455e+16  1.150689e+07  6.254742e+01 
  1.221751e-01  7.050954e-01  2.761765e-01  1.858276e-02  9.901580e+00  9.627051e+16  1.146727e+07  6.213194e+01 
  1.235357e-01  7.052087e-01  2.760600e-01  1.858253e-02  9.898862e+00  9.528753e+16  1.142714e+07  6.171074e+01 
  1.249089e-01  7.053217e-01  2.759437e-01  1.858229e-02  9.896364e+00  9.429519e+16  1.138646e+07  6.128355e+01 
  1.262955e-01  7.054296e-01  2.758325e-01  1.858206e-02  9.894588e+00  9.329318e+16  1.134522e+07  6.085015e+01 
  1.276964e-01  7.055407e-01  2.757178e-01  1.858181e-02  9.893233e+00  9.228109e+16  1.130340e+07  6.041026e+01 
  1.291125e-01  7.056541e-01  2.756005e-01  1.858157e-02  9.889525e+00  9.125843e+16  1.126096e+07  5.996359e+01 
  1.305450e-01  7.057654e-01  2.754852e-01  1.858133e-02  9.886808e+00  9.022482e+16  1.121787e+07  5.950985e+01 
  1.319948e-01  7.058733e-01  2.753732e-01  1.858108e-02  9.884584e+00  8.917975e+16  1.117412e+07  5.904871e+01 
  1.334633e-01  7.059797e-01  2.752625e-01  1.858080e-02  9.883079e+00  8.812258e+16  1.112966e+07  5.857978e+01 
  1.349520e-01  7.060943e-01  2.751439e-01  1.857963e-02  9.879276e+00  8.705257e+16  1.108445e+07  5.810259e+01 
  1.364622e-01  7.061961e-01  2.750377e-01  1.857931e-02  9.876772e+00  8.596911e+16  1.103846e+07  5.761672e+01 
  1.379956e-01  7.063039e-01  2.749247e-01  1.857905e-02  9.874408e+00  8.487147e+16  1.099163e+07  5.712174e+01 
  1.395542e-01  7.064141e-01  2.748089e-01  1.857879e-02  9.870797e+00  8.375854e+16  1.094390e+07  5.661695e+01 
  1.411402e-01  7.065184e-01  2.746991e-01  1.857852e-02  9.867863e+00  8.262922e+16  1.089523e+07  5.610172e+01 
  1.427565e-01  7.066229e-01  2.745885e-01  1.857825e-02  9.865788e+00  8.148200e+16  1.084551e+07  5.557516e+01 
  1.444065e-01  7.067298e-01  2.744751e-01  1.857797e-02  9.862526e+00  8.031501e+16  1.079465e+07  5.503619e+01 
  1.460939e-01  7.068329e-01  2.743653e-01  1.857768e-02  9.859929e+00  7.912632e+16  1.074254e+07  5.448369e+01 
  1.478231e-01  7.069384e-01  2.742524e-01  1.857740e-02  9.857077e+00  7.791342e+16  1.068904e+07  5.391623e+01 
  1.495997e-01  7.070431e-01  2.741400e-01  1.857710e-02  9.854045e+00  7.667335e+16  1.063401e+07  5.333208e+01 
  1.514298e-01  7.071474e-01  2.740274e-01  1.857679e-02  9.850857e+00  7.540265e+16  1.057723e+07  5.272926e+01 
  1.533218e-01  7.072535e-01  2.739122e-01  1.857648e-02  9.847468e+00  7.409665e+16  1.051848e+07  5.210514e+01 
  1.552856e-01  7.073595e-01  2.737964e-01  1.857615e-02  9.843992e+00  7.274983e+16  1.045744e+07  5.145655e+01 
  1.573329e-01  7.074650e-01  2.736803e-01  1.857581e-02  9.840335e+00  7.135569e+16  1.039377e+07  5.077976e+01 
  1.594790e-01  7.075745e-01  2.735591e-01  1.857546e-02  9.836107e+00  6.990589e+16  1.032700e+07  5.006998e+01 
  1.617427e-01  7.076844e-01  2.734362e-01  1.857509e-02  9.831978e+00  6.839011e+16  1.025657e+07  4.932122e+01 
  1.641276e-01  7.077949e-01  2.733116e-01  1.857469e-02  9.827844e+00  6.680886e+16  1.018240e+07  4.853265e+01 
  1.664826e-01  7.079003e-01  2.731915e-01  1.857430e-02  9.823514e+00  6.526392e+16  1.010921e+07  4.775461e+01 
  1.688082e-01  7.079997e-01  2.730771e-01  1.857393e-02  9.819724e+00  6.375509e+16  1.003702e+07  4.698732e+01 
  1.711055e-01  7.080939e-01  2.729676e-01  1.857356e-02  9.816094e+00  6.228160e+16  9.965800e+06  4.623075e+01 
  1.733760e-01  7.081823e-01  2.728635e-01  1.857320e-02  9.812790e+00  6.084250e+16  9.895536e+06  4.548474e+01 
  1.756207e-01  7.082679e-01  2.727617e-01  1.857283e-02  9.807807e+00  5.943700e+16  9.826209e+06  4.474921e+01 
  1.778407e-01  7.083494e-01  2.726639e-01  1.857225e-02  9.803117e+00  5.806435e+16  9.757803e+06  4.402403e+01 
  1.800370e-01  7.084249e-01  2.725730e-01  1.857110e-02  9.799946e+00  5.672372e+16  9.690301e+06  4.330908e+01 
  1.822106e-01  7.084971e-01  2.724842e-01  1.857078e-02  9.796499e+00  5.541435e+16  9.623687e+06  4.260424e+01 
  1.843626e-01  7.085660e-01  2.723986e-01  1.857043e-02  9.792977e+00  5.413547e+16  9.557943e+06  4.190938e+01 
  1.864936e-01  7.086312e-01  2.723167e-01  1.857009e-02  9.789470e+00  5.288639e+16  9.493055e+06  4.122442e+01 
  1.886044e-01  7.086927e-01  2.722387e-01  1.856976e-02  9.785997e+00  5.166647e+16  9.429013e+06  4.054931e+01 
  1.906959e-01  7.087518e-01  2.721634e-01  1.856943e-02  9.782568e+00  5.047492e+16  9.365797e+06  3.988385e+01 
  1.927691e-01  7.088083e-01  2.720909e-01  1.856910e-02  9.779163e+00  4.931095e+16  9.303387e+06  3.922786e+01 
  1.948240e-01  7.088617e-01  2.720222e-01  1.856878e-02  9.775872e+00  4.817429e+16  9.241790e+06  3.858145e+01 
  1.968620e-01  7.089124e-01  2.719566e-01  1.856847e-02  9.772358e+00  4.706382e+16  9.180967e+06  3.794424e+01 
  1.988832e-01  7.089608e-01  2.718943e-01  1.856815e-02  9.769595e+00  4.597935e+16  9.120928e+06  3.731636e+01 
  2.008888e-01  7.090092e-01  2.718322e-01  1.856785e-02  9.765224e+00  4.491985e+16  9.061636e+06  3.669747e+01 
  2.028786e-01  7.090528e-01  2.717767e-01  1.856755e-02  9.761792e+00  4.388515e+16  9.003104e+06  3.608769e+01 
  2.048539e-01  7.090968e-01  2.717214e-01  1.856725e-02  9.757569e+00  4.287425e+16  8.945296e+06  3.548669e+01 
  2.068146e-01  7.091366e-01  2.716724e-01  1.856696e-02  9.755474e+00  4.188699e+16  8.888221e+06  3.489462e+01 
  2.087618e-01  7.091777e-01  2.716229e-01  1.856662e-02  9.751664e+00  4.092244e+16  8.831846e+06  3.431112e+01 
  2.106953e-01  7.092154e-01  2.715797e-01  1.856565e-02  9.749427e+00  3.998042e+16  8.776179e+06  3.373632e+01 
  2.126164e-01  7.092537e-01  2.715370e-01  1.856511e-02  9.745715e+00  3.906005e+16  8.721190e+06  3.316990e+01 
  2.145247e-01  7.092899e-01  2.714980e-01  1.856483e-02  9.742268e+00  3.816115e+16  8.666884e+06  3.261196e+01 
  2.164213e-01  7.093245e-01  2.714626e-01  1.856457e-02  9.739454e+00  3.728292e+16  8.613232e+06  3.206192e+01 
  2.183060e-01  7.093590e-01  2.714293e-01  1.856431e-02  9.736197e+00  3.642515e+16  8.560238e+06  3.152049e+01 
  2.201799e-01  7.093934e-01  2.713984e-01  1.856405e-02  9.733257e+00  3.558709e+16  8.507875e+06  3.098708e+01 
  2.220426e-01  7.094259e-01  2.713711e-01  1.856380e-02  9.730308e+00  3.476858e+16  8.456149e+06  3.046180e+01 
  2.238945e-01  7.094571e-01  2.713468e-01  1.856356e-02  9.728492e+00  3.396914e+16  8.405048e+06  2.994454e+01 
  2.257367e-01  7.094886e-01  2.713242e-01  1.856332e-02  9.725053e+00  3.318805e+16  8.354541e+06  2.943503e+01 
  2.275688e-01  7.095213e-01  2.713028e-01  1.856308e-02  9.721162e+00  3.242512e+16  8.304634e+06  2.893334e+01 
  2.293918e-01  7.095499e-01  2.712857e-01  1.856285e-02  9.718899e+00  3.167968e+16  8.255299e+06  2.843922e+01 
  2.312054e-01  7.095797e-01  2.712695e-01  1.856262e-02  9.716409e+00  3.095158e+16  8.206541e+06  2.795274e+01 
  2.330104e-01  7.096087e-01  2.712550e-01  1.856240e-02  9.713988e+00  3.024016e+16  8.158333e+06  2.747365e+01 
  2.348067e-01  7.096366e-01  2.712424e-01  1.856218e-02  9.711336e+00  2.954527e+16  8.110679e+06  2.700203e+01 
  2.365951e-01  7.096646e-01  2.712308e-01  1.856196e-02  9.707058e+00  2.886631e+16  8.063554e+06  2.653764e+01 
  2.383752e-01  7.096912e-01  2.712208e-01  1.856175e-02  9.703839e+00  2.820311e+16  8.016960e+06  2.608053e+01 
  2.401478e-01  7.097171e-01  2.712118e-01  1.856155e-02  9.701621e+00  2.755511e+16  7.970875e+06  2.563049e+01 
  2.419128e-01  7.097420e-01  2.712038e-01  1.856135e-02  9.699609e+00  2.692214e+16  7.925300e+06  2.518756e+01 
  2.436708e-01  7.097665e-01  2.711963e-01  1.856116e-02  9.697358e+00  2.630368e+16  7.880211e+06  2.475153e+01 
  2.454216e-01  7.097903e-01  2.711896e-01  1.856096e-02  9.694956e+00  2.569956e+16  7.835612e+06  2.432245e+01 
  2.471659e-01  7.098133e-01  2.711834e-01  1.856077e-02  9.692480e+00  2.510927e+16  7.791480e+06  2.390011e+01 
  2.489034e-01  7.098356e-01  2.711776e-01  1.856058e-02  9.689974e+00  2.453267e+16  7.747816e+06  2.348454e+01 
  2.506348e-01  7.098571e-01  2.711723e-01  1.856039e-02  9.687458e+00  2.396927e+16  7.704601e+06  2.307556e+01 
  2.523599e-01  7.098778e-01  2.711674e-01  1.856020e-02  9.684944e+00  2.341893e+16  7.661837e+06  2.267319e+01 
  2.540794e-01  7.098977e-01  2.711627e-01  1.856002e-02  9.682439e+00  2.288119e+16  7.619504e+06  2.227725e+01 
  2.557928e-01  7.099170e-01  2.711583e-01  1.855984e-02  9.679946e+00  2.235590e+16  7.577603e+06  2.188775e+01 
  2.575010e-01  7.099356e-01  2.711541e-01  1.855966e-02  9.677466e+00  2.184264e+16  7.536117e+06  2.150449e+01 
  2.592036e-01  7.099536e-01  2.711500e-01  1.855948e-02  9.675003e+00  2.134125e+16  7.495047e+06  2.112750e+01 
  2.609013e-01  7.099710e-01  2.711460e-01  1.855930e-02  9.672558e+00  2.085135e+16  7.454376e+06  2.075660e+01 
  2.625937e-01  7.099879e-01  2.711420e-01  1.855913e-02  9.670137e+00  2.037278e+16  7.414105e+06  2.039179e+01 
  2.642815e-01  7.100041e-01  2.711381e-01  1.855895e-02  9.667745e+00  1.990517e+16  7.374219e+06  2.003290e+01 
  2.659645e-01  7.100198e-01  2.711343e-01  1.855878e-02  9.665395e+00  1.944837e+16  7.334718e+06  1.967994e+01 
  2.676431e-01  7.100348e-01  2.711307e-01  1.855861e-02  9.663104e+00  1.900203e+16  7.295587e+06  1.933274e+01 
  2.693171e-01  7.100493e-01  2.711271e-01  1.855844e-02  9.660903e+00  1.856600e+16  7.256829e+06  1.899130e+01 
  2.709871e-01  7.100633e-01  2.711237e-01  1.855827e-02  9.658837e+00  1.813996e+16  7.218427e+06  1.865546e+01 
  2.726528e-01  7.100768e-01  2.711203e-01  1.855811e-02  9.656987e+00  1.772376e+16  7.180384e+06  1.832522e+01 
  2.743148e-01  7.100895e-01  2.711169e-01  1.855794e-02  9.655436e+00  1.731709e+16  7.142684e+06  1.800043e+01 
  2.759728e-01  7.101021e-01  2.711135e-01  1.855778e-02  9.652801e+00  1.691982e+16  7.105332e+06  1.768107e+01 
  2.776274e-01  7.101150e-01  2.711099e-01  1.855762e-02  9.648897e+00  1.653163e+16  7.068312e+06  1.736702e+01 
  2.792782e-01  7.101263e-01  2.711068e-01  1.855746e-02  9.647253e+00  1.615241e+16  7.031626e+06  1.705826e+01 
  2.809257e-01  7.101376e-01  2.711036e-01  1.855730e-02  9.645517e+00  1.578187e+16  6.995261e+06  1.675466e+01 
  2.825698e-01  7.101483e-01  2.711004e-01  1.855715e-02  9.643806e+00  1.541989e+16  6.959220e+06  1.645620e+01 
  2.842109e-01  7.101595e-01  2.710970e-01  1.855699e-02  9.640116e+00  1.506619e+16  6.923489e+06  1.616272e+01 
  2.858487e-01  7.101701e-01  2.710937e-01  1.855684e-02  9.637051e+00  1.472065e+16  6.888070e+06  1.587424e+01 
  2.874838e-01  7.101791e-01  2.710908e-01  1.855668e-02  9.636144e+00  1.438302e+16  6.852952e+06  1.559060e+01 
  2.891158e-01  7.101890e-01  2.710876e-01  1.855653e-02  9.632930e+00  1.405318e+16  6.818136e+06  1.531179e+01 
  2.907453e-01  7.101989e-01  2.710844e-01  1.855638e-02  9.630238e+00  1.373088e+16  6.783611e+06  1.503769e+01 
  2.923720e-01  7.102070e-01  2.710816e-01  1.855623e-02  9.628621e+00  1.341602e+16  6.749379e+06  1.476827e+01 
  2.939964e-01  7.102163e-01  2.710784e-01  1.855608e-02  9.626140e+00  1.310837e+16  6.715428e+06  1.450342e+01 
  2.956181e-01  7.102248e-01  2.710753e-01  1.855593e-02  9.623505e+00  1.280781e+16  6.681760e+06  1.424310e+01 
  2.972377e-01  7.102327e-01  2.710724e-01  1.855579e-02  9.621983e+00  1.251412e+16  6.648366e+06  1.398721e+01 
  2.988549e-01  7.102410e-01  2.710693e-01  1.855564e-02  9.619457e+00  1.222721e+16  6.615246e+06  1.373572e+01 
  3.004701e-01  7.102493e-01  2.710660e-01  1.855550e-02  9.616095e+00  1.194687e+16  6.582390e+06  1.348851e+01 
  3.020831e-01  7.102559e-01  2.710634e-01  1.855536e-02  9.615036e+00  1.167298e+16  6.549801e+06  1.324557e+01 
  3.036943e-01  7.102637e-01  2.710602e-01  1.855522e-02  9.612477e+00  1.140536e+16  6.517468e+06  1.300680e+01 
  3.053034e-01  7.102715e-01  2.710570e-01  1.855508e-02  9.609123e+00  1.114391e+16  6.485394e+06  1.277217e+01 
  3.069110e-01  7.102774e-01  2.710546e-01  1.855494e-02  9.608026e+00  1.088844e+16  6.453568e+06  1.254158e+01 
  3.085166e-01  7.102841e-01  2.710517e-01  1.855480e-02  9.606690e+00  1.063886e+16  6.421993e+06  1.231499e+01 
  3.101208e-01  7.102905e-01  2.710489e-01  1.855467e-02  9.604473e+00  1.039499e+16  6.390659e+06  1.209232e+01 
  3.117233e-01  7.102972e-01  2.710459e-01  1.855453e-02  9.601102e+00  1.015673e+16  6.359569e+06  1.187353e+01 
  3.133245e-01  7.103034e-01  2.710431e-01  1.855440e-02  9.599240e+00  9.923926e+15  6.328712e+06  1.165852e+01 
  3.149241e-01  7.103089e-01  2.710405e-01  1.855427e-02  9.597036e+00  9.696484e+15  6.298092e+06  1.144727e+01 
  3.165226e-01  7.103152e-01  2.710375e-01  1.855415e-02  9.594534e+00  9.474243e+15  6.267699e+06  1.123968e+01 
  3.181197e-01  7.103211e-01  2.710346e-01  1.855402e-02  9.591788e+00  9.257122e+15  6.237535e+06  1.103573e+01 
  3.197157e-01  7.103263e-01  2.710321e-01  1.855388e-02  9.590617e+00  9.044966e+15  6.207591e+06  1.083533e+01 
  3.213105e-01  7.103317e-01  2.710294e-01  1.855376e-02  9.587653e+00  8.837696e+15  6.177869e+06  1.063846e+01 
  3.229044e-01  7.103373e-01  2.710265e-01  1.855363e-02  9.585294e+00  8.635165e+15  6.148361e+06  1.044501e+01 
  3.244972e-01  7.103422e-01  2.710240e-01  1.855350e-02  9.584203e+00  8.437299e+15  6.119070e+06  1.025498e+01 
  3.260892e-01  7.103473e-01  2.710213e-01  1.855337e-02  9.582208e+00  8.243957e+15  6.089986e+06  1.006827e+01 
  3.276803e-01  7.103523e-01  2.710185e-01  1.855325e-02  9.579543e+00  8.055066e+15  6.061112e+06  9.884856e+00 
  3.292707e-01  7.103576e-01  2.710155e-01  1.855313e-02  9.576682e+00  7.870495e+15  6.032441e+06  9.704667e+00 
