   Mass      radius   Luminosity    T        rho      Pressure  sound speed     opacity     X     He=1-X-Z     Z     omega 
 0.0000001  0.00097 0.0000009 1.5761e+07 1.5424e+02 2.3682e+17 5.05652e+07 1.29168e+00  0.33634  0.64450  0.01916  1.50e-05 
 0.0000001  0.00098 0.0000009 1.5761e+07 1.5424e+02 2.3682e+17 5.05652e+07 1.29168e+00  0.33634  0.64450  0.01916  1.50e-05 
 0.0000001  0.00098 0.0000009 1.5761e+07 1.5424e+02 2.3682e+17 5.05652e+07 1.29168e+00  0.33634  0.64450  0.01916  1.50e-05 
 0.0000001  0.00099 0.0000009 1.5761e+07 1.5424e+02 2.3682e+17 5.05652e+07 1.29168e+00  0.33634  0.64450  0.01916  1.50e-05 
 0.0000001  0.00099 0.0000009 1.5761e+07 1.5424e+02 2.3682e+17 5.05652e+07 1.29168e+00  0.33634  0.64450  0.01916  1.50e-05 
 0.0000001  0.00100 0.0000010 1.5761e+07 1.5424e+02 2.3682e+17 5.05652e+07 1.29168e+00  0.33634  0.64450  0.01916  1.50e-05 
 0.0000001  0.00100 0.0000010 1.5761e+07 1.5424e+02 2.3682e+17 5.05652e+07 1.29168e+00  0.33634  0.64450  0.01916  1.50e-05 
 0.0000001  0.00101 0.0000010 1.5761e+07 1.5424e+02 2.3682e+17 5.05652e+07 1.29168e+00  0.33634  0.64450  0.01916  1.50e-05 
 0.0000001  0.00101 0.0000010 1.5761e+07 1.5424e+02 2.3682e+17 5.05652e+07 1.29168e+00  0.33634  0.64450  0.01916  1.50e-05 
 0.0000001  0.00102 0.0000010 1.5761e+07 1.5424e+02 2.3682e+17 5.05652e+07 1.29168e+00  0.33634  0.64450  0.01916  1.50e-05 
 0.0000001  0.00102 0.0000010 1.5761e+07 1.5424e+02 2.3682e+17 5.05652e+07 1.29168e+00  0.33634  0.64450  0.01916  1.50e-05 
 0.0000001  0.00103 0.0000010 1.5761e+07 1.5424e+02 2.3682e+17 5.05652e+07 1.29168e+00  0.33634  0.64449  0.01916  1.50e-05 
 0.0000001  0.00103 0.0000011 1.5761e+07 1.5424e+02 2.3681e+17 5.05652e+07 1.29168e+00  0.33634  0.64449  0.01916  1.50e-05 
 0.0000001  0.00104 0.0000011 1.5761e+07 1.5424e+02 2.3681e+17 5.05652e+07 1.29169e+00  0.33634  0.64449  0.01916  1.50e-05 
 0.0000001  0.00104 0.0000011 1.5761e+07 1.5424e+02 2.3681e+17 5.05652e+07 1.29169e+00  0.33634  0.64449  0.01916  1.50e-05 
 0.0000001  0.00105 0.0000011 1.5761e+07 1.5424e+02 2.3681e+17 5.05652e+07 1.29169e+00  0.33634  0.64449  0.01916  1.50e-05 
 0.0000001  0.00105 0.0000011 1.5761e+07 1.5424e+02 2.3681e+17 5.05652e+07 1.29169e+00  0.33634  0.64449  0.01916  1.50e-05 
 0.0000001  0.00106 0.0000011 1.5761e+07 1.5424e+02 2.3681e+17 5.05652e+07 1.29169e+00  0.33635  0.64449  0.01916  1.50e-05 
 0.0000001  0.00106 0.0000012 1.5761e+07 1.5424e+02 2.3681e+17 5.05652e+07 1.29169e+00  0.33635  0.64449  0.01916  1.50e-05 
 0.0000001  0.00107 0.0000012 1.5761e+07 1.5424e+02 2.3681e+17 5.05652e+07 1.29169e+00  0.33635  0.64449  0.01916  1.50e-05 
 0.0000001  0.00108 0.0000012 1.5761e+07 1.5424e+02 2.3681e+17 5.05652e+07 1.29169e+00  0.33635  0.64449  0.01916  1.50e-05 
 0.0000001  0.00108 0.0000012 1.5761e+07 1.5424e+02 2.3681e+17 5.05652e+07 1.29169e+00  0.33635  0.64449  0.01916  1.50e-05 
 0.0000001  0.00109 0.0000012 1.5761e+07 1.5424e+02 2.3681e+17 5.05652e+07 1.29169e+00  0.33635  0.64449  0.01916  1.50e-05 
 0.0000001  0.00109 0.0000013 1.5761e+07 1.5424e+02 2.3681e+17 5.05652e+07 1.29169e+00  0.33635  0.64449  0.01916  1.50e-05 
 0.0000001  0.00110 0.0000013 1.5761e+07 1.5424e+02 2.3681e+17 5.05652e+07 1.29169e+00  0.33635  0.64449  0.01916  1.50e-05 
 0.0000001  0.00110 0.0000013 1.5761e+07 1.5424e+02 2.3681e+17 5.05652e+07 1.29169e+00  0.33635  0.64449  0.01916  1.50e-05 
 0.0000001  0.00111 0.0000013 1.5761e+07 1.5424e+02 2.3681e+17 5.05653e+07 1.29169e+00  0.33635  0.64449  0.01916  1.50e-05 
 0.0000002  0.00111 0.0000013 1.5761e+07 1.5424e+02 2.3681e+17 5.05653e+07 1.29169e+00  0.33635  0.64449  0.01916  1.50e-05 
 0.0000002  0.00112 0.0000014 1.5761e+07 1.5424e+02 2.3681e+17 5.05653e+07 1.29169e+00  0.33635  0.64449  0.01916  1.50e-05 
 0.0000002  0.00113 0.0000014 1.5761e+07 1.5424e+02 2.3681e+17 5.05653e+07 1.29169e+00  0.33635  0.64449  0.01916  1.50e-05 
 0.0000002  0.00113 0.0000014 1.5761e+07 1.5424e+02 2.3681e+17 5.05653e+07 1.29169e+00  0.33635  0.64449  0.01916  1.50e-05 
 0.0000002  0.00114 0.0000014 1.5761e+07 1.5424e+02 2.3681e+17 5.05653e+07 1.29169e+00  0.33635  0.64449  0.01916  1.50e-05 
 0.0000002  0.00114 0.0000014 1.5761e+07 1.5424e+02 2.3681e+17 5.05653e+07 1.29169e+00  0.33635  0.64449  0.01916  1.50e-05 
 0.0000002  0.00115 0.0000015 1.5761e+07 1.5424e+02 2.3681e+17 5.05653e+07 1.29170e+00  0.33635  0.64449  0.01916  1.50e-05 
 0.0000002  0.00116 0.0000015 1.5761e+07 1.5424e+02 2.3681e+17 5.05653e+07 1.29170e+00  0.33635  0.64448  0.01916  1.50e-05 
 0.0000002  0.00116 0.0000015 1.5761e+07 1.5424e+02 2.3681e+17 5.05653e+07 1.29170e+00  0.33635  0.64448  0.01916  1.50e-05 
 0.0000002  0.00117 0.0000015 1.5761e+07 1.5424e+02 2.3681e+17 5.05653e+07 1.29170e+00  0.33635  0.64448  0.01916  1.50e-05 
 0.0000002  0.00117 0.0000016 1.5761e+07 1.5424e+02 2.3681e+17 5.05653e+07 1.29170e+00  0.33635  0.64448  0.01916  1.50e-05 
 0.0000002  0.00118 0.0000016 1.5761e+07 1.5424e+02 2.3681e+17 5.05653e+07 1.29170e+00  0.33635  0.64448  0.01916  1.50e-05 
 0.0000002  0.00119 0.0000016 1.5761e+07 1.5424e+02 2.3681e+17 5.05653e+07 1.29170e+00  0.33635  0.64448  0.01916  1.50e-05 
 0.0000002  0.00119 0.0000016 1.5761e+07 1.5424e+02 2.3681e+17 5.05653e+07 1.29170e+00  0.33635  0.64448  0.01916  1.50e-05 
 0.0000002  0.00120 0.0000017 1.5761e+07 1.5424e+02 2.3681e+17 5.05653e+07 1.29170e+00  0.33636  0.64448  0.01916  1.50e-05 
 0.0000002  0.00120 0.0000017 1.5761e+07 1.5424e+02 2.3681e+17 5.05653e+07 1.29170e+00  0.33636  0.64448  0.01916  1.50e-05 
 0.0000002  0.00121 0.0000017 1.5761e+07 1.5423e+02 2.3681e+17 5.05653e+07 1.29170e+00  0.33636  0.64448  0.01916  1.50e-05 
 0.0000002  0.00122 0.0000017 1.5761e+07 1.5423e+02 2.3681e+17 5.05653e+07 1.29170e+00  0.33636  0.64448  0.01916  1.50e-05 
 0.0000002  0.00122 0.0000018 1.5761e+07 1.5423e+02 2.3681e+17 5.05653e+07 1.29170e+00  0.33636  0.64448  0.01916  1.50e-05 
 0.0000002  0.00123 0.0000018 1.5761e+07 1.5423e+02 2.3681e+17 5.05653e+07 1.29170e+00  0.33636  0.64448  0.01916  1.50e-05 
 0.0000002  0.00123 0.0000018 1.5761e+07 1.5423e+02 2.3681e+17 5.05653e+07 1.29170e+00  0.33636  0.64448  0.01916  1.50e-05 
 0.0000002  0.00124 0.0000018 1.5761e+07 1.5423e+02 2.3681e+17 5.05653e+07 1.29170e+00  0.33636  0.64448  0.01916  1.50e-05 
